ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
733	-14.047743103855042	-16.67670408913138	-15.435452455315877	-13.644767372684425
734	-14.042907775823407	-16.814018289108724	-15.43318231039413	-13.513337510825997
735	-14.139359531245423	-16.7445436034051	-15.45207998258973	-13.656752010008013
736	-13.976063401659992	-16.667656579442053	-15.410332197098562	-13.496287848962355
737	-14.186598908164745	-16.654248226205507	-15.474521580798063	-13.762622437730805
738	-14.100605189714459	-16.707776436313896	-15.46010878104658	-13.657682650498542
739	-14.019384858664644	-16.723009676036344	-15.432458769673273	-13.512492957314606
740	-14.06705948225271	-16.656699605434444	-15.440671259721674	-13.577657257464237
741	-13.992008980516095	-16.722912325135635	-15.434310965153642	-13.4522579022418
742	-13.99792772280632	-16.797468876582233	-15.449722640700244	-13.428834982458373
743	-14.058015909468072	-16.71951685432545	-15.472817863485211	-13.58896102901889
744	-14.076278794081805	-16.719499706918977	-15.491149792656051	-13.689541263133453
745	-14.072608002413984	-16.719740383016877	-15.470534901751952	-13.65037719919805
746	-14.035830927446675	-16.67868763287019	-15.442879668512315	-13.62298795744595
747	-13.870566170616085	-16.697870834536033	-15.391560439139361	-13.47152382264637
748	-14.056886149094394	-16.66064046875385	-15.41790949165787	-13.566462035116697
749	-14.026751550702484	-16.682333906371575	-15.422079762779397	-13.580515253317497
750	-13.939397981679695	-16.756696849601468	-15.39039658407878	-13.332811081073503
751	-13.919357365947882	-16.689123404459945	-15.41442776873704	-13.515854505130553
752	-14.07214884998592	-16.63007501990303	-15.454407704740662	-13.777213349605393
753	-14.014031958915778	-16.72275309921865	-15.416041297034747	-13.557376709272352
754	-13.999625009841834	-16.756353551525226	-15.406495788605469	-13.526645429253415
755	-13.932003993770344	-16.836251826286293	-15.374526328048791	-13.283976404818333
756	-13.97723600867814	-16.796004807397754	-15.398568942853396	-13.359148753750468
757	-14.052521915434626	-16.784027475219094	-15.437066314969533	-13.512015979457566
758	-13.996537645555605	-16.64502981111577	-15.437577900404792	-13.662381105482327
759	-13.920590557552668	-16.73695841316496	-15.401002606011694	-13.41577027724508
760	-14.01804954813032	-16.64404965311476	-15.434347063287454	-13.610369915924762
761	-14.030112114292209	-16.69834477222795	-15.426874541787784	-13.54282311050403
762	-13.862125316045505	-16.62114504868619	-15.385507267963012	-13.485621549740134
763	-14.04411992686056	-16.721954520003845	-15.41875747246322	-13.449198664951332
764	-14.061884093155388	-16.659871328836346	-15.451854397959401	-13.571917600587383
765	-13.993239219442414	-16.732218773785533	-15.447944814440246	-13.542646277874965
766	-13.982341386489724	-16.774816890195304	-15.433726639939326	-13.42765852602238
767	-14.051354032702102	-16.644675511578715	-15.463639924148818	-13.68739729053436
768	-14.124164720085615	-16.751585413331384	-15.46927318618022	-13.59371453505106
769	-14.147603343743906	-16.784664531989662	-15.476530303228742	-13.607731008809322
770	-14.048414389823003	-16.77587233056012	-15.452357291584283	-13.555605823993606
771	-13.998251008284527	-16.701313941891463	-15.44273283947009	-13.638837366472826
772	-13.966242574559931	-16.63725096891608	-15.415983853223121	-13.620103824920912
773	-14.043257919739247	-16.666775106515153	-15.41210886853335	-13.601041945530229
774	-13.976636024425833	-16.71710134467169	-15.391144499706657	-13.390016469383566
775	-13.962132249371734	-16.740120534894064	-15.404337357724213	-13.448517558593792
776	-14.032206897456204	-16.642702291278187	-15.419024093855485	-13.57683545051261
777	-14.027900864368808	-16.801782980323978	-15.418706262083836	-13.392393419244847
778	-13.88083105867689	-16.776630359657947	-15.398571053471695	-13.30658012038129
779	-14.001805267577664	-16.725652782516548	-15.449699311260021	-13.586898419113542
780	-13.91286352939068	-16.81397594551308	-15.412837006683677	-13.37818788658164
781	-14.03018208183461	-16.66739265373596	-15.445817095788982	-13.616737093514093
782	-13.85011703542299	-16.69816717408972	-15.410678491596615	-13.483051363480804
783	-13.99759306404866	-16.7290963054339	-15.42076807804678	-13.508357370322273
784	-13.872522527842255	-16.789638110985734	-15.375354409988837	-13.306426799821061
785	-14.174005603526993	-16.664277884219985	-15.457053726717279	-13.683068073453375
786	-14.051763689491496	-16.820347147493944	-15.43332981745851	-13.467203572959054
787	-14.029454498131699	-16.6022147056506	-15.436820071432694	-13.668254967060717
788	-13.904308001539263	-16.62208507213262	-15.40129065291344	-13.527291125341796
789	-14.042811846582758	-16.678682252434164	-15.419686114974775	-13.554107941173326
790	-14.071922412359687	-16.773034325433105	-15.431880699762512	-13.55411233738346
791	-14.054438838000438	-16.70533643036481	-15.426266408142988	-13.57253048913813
792	-13.998521779830291	-16.910874911419576	-15.412032757232636	-13.391636133784292
793	-14.20849419962683	-16.694383611978555	-15.459830923072456	-13.690047155367074
794	-13.903998057793268	-16.803927171640158	-15.40360983307498	-13.395406638495412
795	-14.013354198926857	-16.66755352002986	-15.433188970324105	-13.66590314777334
796	-13.975069967541854	-16.7040625136697	-15.40826634252793	-13.46039191884671
797	-13.996623251357788	-16.795163709613686	-15.44046811216651	-13.484778002326603
798	-13.93625178254218	-16.897900798754005	-15.43016100517891	-13.39076946799237
799	-13.805602521368327	-16.799308263999876	-15.37591077990053	-13.231719793005889
800	-14.058259625731223	-16.789328648416742	-15.445311967970802	-13.55923370340194
801	-13.830274074170685	-16.651516320656196	-15.430136020051746	-13.630604752280693
802	-13.9373302100552	-16.65823020830572	-15.490382962389146	-13.829804488945626
803	-13.925852208603	-16.69638751826269	-15.497346591952493	-13.734743510668606
804	-13.947374828306785	-16.697607324392003	-15.534483986640407	-13.87309259162007
805	-13.98621674409191	-16.698033494308834	-15.546134889285156	-13.915200760259438
806	-13.96423753094786	-16.697822869915687	-15.542073070041603	-13.900801925583252
807	-14.001654790337449	-16.70105476234195	-15.550713279616135	-13.929413576196017
808	-13.957736192400436	-16.703864727959637	-15.541229478884603	-13.85750988600428
809	-13.9560898882787	-16.709120692369964	-15.549688432280583	-13.859544959449293
810	-13.975217579590598	-16.71543074110019	-15.562320482620413	-13.903389456094205
811	-13.91303049788673	-16.715003368240342	-15.549146030725	-13.85071520432495
812	-13.959335734844581	-16.71534469786428	-15.56079780276945	-13.897236992904286
813	-13.936125779725247	-16.714474773190375	-15.55457722566299	-13.869956540947706
814	-13.944714727521973	-16.712998237141516	-15.557692432612905	-13.886306921077626
815	-13.95884515279511	-16.71215821107042	-15.560669815096412	-13.899481006622269
816	-13.972372356805662	-16.711296488281	-15.563111116943263	-13.914076839627542
817	-13.920493884674341	-16.71379745063552	-15.548912725387593	-13.849345467747517
818	-13.993651653936931	-16.713095019378308	-15.569424375344035	-13.931186867360852
819	-13.957511395150895	-16.712743410059133	-15.560102922713975	-13.893979751187011
820	-13.949830866205904	-16.713807183538346	-15.558365096497583	-13.883351858655818
821	-13.938993377251153	-16.71299200370939	-15.556331089297409	-13.876130482138985
822	-13.934450276894996	-16.71343424931974	-15.555126494929867	-13.867955915417147
823	-13.937760360619917	-16.714104048012608	-15.556409543056299	-13.864484943526778
824	-13.95530357908296	-16.714228432324475	-15.56357095286174	-13.892293553099375
825	-13.925224141098095	-16.718349890204102	-15.555614643753575	-13.852121335397458
826	-13.89661419647733	-16.717642100382264	-15.550837226494107	-13.840266440950236
827	-13.971258628381884	-16.716381612905973	-15.567775370068595	-13.91037214683722
828	-13.913054119313914	-16.715977467782896	-15.552672436418739	-13.84764120364247
829	-13.944205926353042	-16.715430434896625	-15.560487339570955	-13.882027812042923
830	-13.979804948251042	-16.71546330804958	-15.568777749708905	-13.916788579476828
831	-13.920698888042491	-16.714995122612564	-15.553777071686406	-13.859632883650738
832	-13.961853691503592	-16.714981912110566	-15.563661047828761	-13.897798701695784
833	-13.879990617043749	-16.716537339352193	-15.543744931234878	-13.807632520580768
834	-13.909584744056797	-16.71614590168219	-15.553985656544	-13.840757832252214
835	-13.920185296973292	-16.715143653272253	-15.55788317017021	-13.859425408781364
836	-13.9551253029225	-16.71487229119077	-15.56614036814408	-13.892719307454273
837	-13.998443347943185	-16.715184269004183	-15.576443394967423	-13.929669365632904
838	-13.956565488219358	-16.714527680813063	-15.567069761948238	-13.897625827842981
839	-13.947297008826908	-16.714230116444668	-15.563843796750307	-13.882123741283616
840	-13.943061796277943	-16.719672471413514	-15.562928045413935	-13.848545576231233
841	-13.968787630245286	-16.719352794764603	-15.576955684671075	-13.905955749192362
842	-13.90442254358982	-16.72208837475811	-15.560908079840022	-13.840068589625375
843	-14.021127092026813	-16.722658875969895	-15.590321207666946	-13.949746528962017
844	-13.96445703524783	-16.723311067950924	-15.577985398458333	-13.899100089236006
845	-13.946634427792223	-16.723965862663146	-15.574306153381452	-13.878281431808006
846	-13.936144873712218	-16.723253107967246	-15.572898797494132	-13.872312078422741
847	-13.985525467397558	-16.72274601279043	-15.585471067031994	-13.923296392045158
848	-13.959867851236922	-16.72273024330057	-15.578994459900139	-13.897951737924116
849	-13.987058476154901	-16.722579941033874	-15.585672570929761	-13.924430679859052
850	-13.968018009150601	-16.722470298242346	-15.580389053655262	-13.9048505726002
851	-13.997925229433466	-16.722097342151898	-15.58795978670697	-13.934072618390852
852	-13.996734775114582	-16.723197925688616	-15.58747821579461	-13.927215799234753
853	-14.021601576511175	-16.723572544027522	-15.595354037076598	-13.956773509881147
854	-13.939630434021288	-16.7234132743671	-15.574644032746033	-13.875376389945497
855	-13.906502628976705	-16.72276687838452	-15.566206469864813	-13.84745266965818
856	-13.987102000822047	-16.722696254691357	-15.585364869031908	-13.922196442787577
857	-13.944119883117061	-16.72314145298015	-15.574675462367345	-13.876383231410694
858	-14.010461623928771	-16.724034430417298	-15.592323697759108	-13.942153202452495
859	-14.003583129926099	-16.729043682142986	-15.591504969248263	-13.914270229127261
860	-13.915132958014434	-16.72935544123942	-15.575119561603586	-13.841624782376039
861	-13.974498482104018	-16.72849717417725	-15.592659734433655	-13.916498976404217
862	-13.94312218401908	-16.727321986299444	-15.583421951960739	-13.886235378773403
863	-13.957939205444639	-16.725885344216437	-15.585593592250186	-13.900679116033208
864	-13.921249770346709	-16.72442545252518	-15.574430657987797	-13.863771926370738
865	-13.976110207080636	-16.72334407233394	-15.586756586659662	-13.918326859312101
866	-14.012497812830327	-16.72297575304223	-15.59498562483016	-13.94347278724047
867	-13.966396988704945	-16.721567762875797	-15.584505787249446	-13.90909182173646
868	-13.956138355948266	-16.72081981662762	-15.580369090268661	-13.89500290893461
869	-13.952673114440891	-16.721571437319916	-15.579508275154234	-13.887144847466326
870	-13.974482143950153	-16.721295044749343	-15.585305290543218	-13.912189968766643
871	-13.98239921524311	-16.722249612870964	-15.587083661408535	-13.91588932486401
872	-13.981860777931814	-16.72492043078476	-15.587841012484084	-13.90127579765998
873	-13.973285762402826	-16.723556512077497	-15.590214167606932	-13.915708205383334
874	-14.014525231183265	-16.72311995310713	-15.598683428037507	-13.955290237351031
875	-13.94813366665741	-16.72235363463781	-15.581237101169327	-13.889830581873909
876	-13.947715851726686	-16.72322369054182	-15.580217656141633	-13.879945408256287
877	-13.983339063716066	-16.725278645354827	-15.590181092140693	-13.908719106234601
878	-13.974618317104055	-16.724562150599645	-15.59088216735322	-13.918299235365122
879	-13.893446869285626	-16.72405886109718	-15.56915149317995	-13.834959471754523
880	-13.996795600289973	-16.72406349789587	-15.593676910273265	-13.931117730942619
881	-13.975161653674313	-16.72390866818885	-15.588945549329107	-13.912308622695216
882	-13.983474733820994	-16.728430771720667	-15.590727200948193	-13.90516171928949
883	-13.99509247351286	-16.728773588619624	-15.597208127739082	-13.929665231883208
884	-13.939976116111866	-16.7285492506758	-15.58386687138526	-13.879901927332961
885	-13.959314956737298	-16.730032982511414	-15.588123911883155	-13.888015603264632
886	-13.9462342195738	-16.730267075229886	-15.587016630140734	-13.883056678301854
887	-14.027021184920164	-16.729500472428516	-15.607261538410734	-13.960678656727632
888	-14.002832077897693	-16.72902660035167	-15.601767856048975	-13.937306391782744
889	-13.943023258356565	-16.72839140267516	-15.587568518542477	-13.886103798674906
890	-13.915697969431566	-16.727859986176888	-15.579186908917201	-13.855865244131419
891	-13.998504369963554	-16.728100115482373	-15.599329884167329	-13.930736726069727
892	-13.992583374889145	-16.728215904219372	-15.599004225610676	-13.926129191709256
893	-13.90554093068366	-16.72974698826791	-15.578022301470304	-13.822865869661682
894	-14.003890777144361	-16.751591690506597	-15.607533791763725	-13.889621401012482
895	-13.936266983368226	-16.751023551437612	-15.603542601681243	-13.87889709806339
896	-13.921721783329753	-16.749867063856442	-15.598151481150762	-13.862450285643723
897	-13.979838411939596	-16.74924864176781	-15.611659727872153	-13.918225527763353
898	-14.02390042256048	-16.74959054005563	-15.622268586563703	-13.955326806819789
899	-14.01792704478388	-16.749404149497177	-15.62247992178652	-13.953429065728113
900	-13.948887124571858	-16.762471741773833	-15.605179331469472	-13.864791081598298
901	-13.945049933072022	-16.763872120591486	-15.60950503814394	-13.876270745299049
902	-13.94841150275972	-16.766389749175232	-15.611150073707256	-13.87925041337445
903	-13.920537868646827	-16.765993171657545	-15.605474079857746	-13.861360747311446
904	-13.973496758614745	-16.765953037102975	-15.617727203135257	-13.906643329570878
905	-13.969445793198103	-16.765671154737678	-15.617655835804692	-13.910026246029604
906	-13.953747801894414	-16.769403252757876	-15.612980575750212	-13.882853599642516
907	-13.953603492471181	-16.7689844098578	-15.615217300726783	-13.889168875706986
908	-13.962411375903848	-16.768293570597248	-15.617158801606	-13.900440802078128
909	-13.960046608574922	-16.767604087381567	-15.615950992099636	-13.893404044512792
910	-13.974206057583405	-16.76701628566158	-15.620425912924178	-13.910851464965509
911	-13.880768724354816	-16.766730947569034	-15.59669325717569	-13.819454060697806
912	-14.000597359648793	-16.767980411712582	-15.626103273754492	-13.932525786724245
913	-13.986568681486407	-16.767041131903714	-15.623100465429442	-13.927354575119958
914	-13.957830568750936	-16.766319956606438	-15.614652354924731	-13.896508512461867
915	-13.925195445438389	-16.765209421449836	-15.60580924166433	-13.870974886922845
916	-13.937843079358755	-16.76460753436024	-15.606610270508904	-13.879553708126185
917	-13.983436480231857	-16.7635330218802	-15.616760190020976	-13.922545646220543
918	-13.941313810660546	-16.762761279231395	-15.605240801859544	-13.882262079734826
919	-13.973428606422774	-16.76225125324789	-15.612393430180944	-13.90249147003959
920	-14.030657441186685	-16.762569158289697	-15.62817391603882	-13.96385604489776
921	-13.972376774887177	-16.763271239599895	-15.614615183984403	-13.905431112918611
922	-13.962397574866124	-16.764012952415825	-15.612669040838563	-13.897538056743347
923	-13.934692309037839	-16.774530327287852	-15.606266830266689	-13.84914757267919
924	-13.985536337628318	-16.773546101152057	-15.624473974873586	-13.923128854885174
925	-14.0090634978954	-16.77399149628599	-15.630266462822076	-13.941722439480488
926	-13.951473386524723	-16.774806216809544	-15.616853543869883	-13.878426441125258
927	-14.010818241865445	-16.774840686596	-15.634602104712455	-13.949155599590108
928	-13.958428081502104	-16.77584459725454	-15.621133276247853	-13.892782932205993
929	-14.031820184071652	-16.775802909809734	-15.639779413050883	-13.961363481272878
930	-13.989891275818959	-16.775077097713886	-15.631211669859685	-13.930631217027837
931	-14.029553926842997	-16.773787389657254	-15.640006413873413	-13.969900855619983
932	-13.920330415649058	-16.772859986177075	-15.611859919468083	-13.861243033865543
933	-13.958766524062632	-16.772749009212244	-15.620181026525891	-13.894420575137454
934	-13.953995651907029	-16.772129668512626	-15.619186378528726	-13.894729556529002
935	-13.948363822471254	-16.77376564919552	-15.616852958802228	-13.875752670533121
936	-14.025999361346141	-16.773577268313172	-15.638367152436645	-13.962940539617856
937	-13.965685874385969	-16.773542514194585	-15.622425330043699	-13.902536503853321
938	-14.00166703848485	-16.772667099726082	-15.63134948339048	-13.943014925242064
939	-14.061773509881077	-16.773520008223652	-15.645235514378275	-13.993858144580091
940	-13.969136133784302	-16.77291035668346	-15.622776037155221	-13.904513004907589
941	-13.963668101449231	-16.773898213520173	-15.621671522182114	-13.896624847991323
942	-13.97602621978361	-16.774739005100344	-15.625468147161206	-13.904970210755117
943	-13.966687160441502	-16.77304768903689	-15.624282537422284	-13.90946670253582
944	-13.986538695396652	-16.772451313613605	-15.62730989672155	-13.921476186101346
945	-13.97734038039199	-16.77590564114652	-15.625023916694925	-13.893802568611052
946	-14.075411603369448	-16.775963448028275	-15.654008955364016	-14.010049911200426
947	-13.949325936326469	-16.77530659737694	-15.622764215505716	-13.889417731817444
948	-13.996595146233496	-16.775584652196162	-15.633319231559687	-13.932616576117303
949	-13.938050838560054	-16.77543041302485	-15.618428229136297	-13.874345927052975
950	-14.022241214140857	-16.775870121519013	-15.639167875077387	-13.957237911515318
951	-14.010129721004182	-16.775468491640552	-15.635966942031118	-13.945381420434638
952	-13.997568633368694	-16.77543266580915	-15.632520701556071	-13.935208415351674
953	-13.946990783268424	-16.774995931865117	-15.61890793548689	-13.88696525900398
954	-13.995616847326215	-16.77422967901075	-15.63023942394316	-13.93440998923846
955	-14.040773973561043	-16.77650004811743	-15.640836570343527	-13.964897574866246
956	-13.93594415719572	-16.775577915714972	-15.616971443225228	-13.879515520152083
957	-13.973019627655667	-16.77627697873162	-15.624892500633822	-13.906652603168219
958	-14.00466755028246	-16.775989125394588	-15.633391397207246	-13.938466466321389
959	-13.964840380391903	-16.777894587193508	-15.623602076279415	-13.898898191647909
960	-13.987480424835232	-16.777048240203506	-15.629658571953238	-13.924091624891139
961	-13.908347134370274	-16.775797004452905	-15.609075860869705	-13.848804493319822
962	-13.965334090093194	-16.775178319903965	-15.622455387216123	-13.900579643578169
963	-13.991353289064598	-16.77516115062578	-15.62895099538029	-13.928502576484746
964	-13.931244368038747	-16.774385886634455	-15.613477145175263	-13.869333613290399
965	-13.9454173993678	-16.774077823853972	-15.616739061966651	-13.884792087696123
966	-13.99156411030279	-16.773671032256203	-15.627217182619647	-13.928655240894159
967	-13.94829077102048	-16.77258177825597	-15.61620597775189	-13.891248589275378
968	-13.92032702553684	-16.772234127713137	-15.607421043191904	-13.857953946965003
969	-13.914654820957693	-16.77283179356612	-15.6057564215284	-13.839929048230971
970	-13.92030570063717	-16.771171710278644	-15.609764573108208	-13.860315805358903
971	-13.96955768877414	-16.771093169032962	-15.62133204071595	-13.902456037898784
972	-13.952296833853321	-16.769977997077728	-15.617616942468384	-13.890732264244475
973	-13.98204172243888	-16.77293581533265	-15.624434146522546	-13.91531344321609
974	-13.985742019019092	-16.773497108562108	-15.626075053804291	-13.920189518209769
975	-13.99963467712952	-16.774050068676992	-15.629472739122944	-13.931096077967624
976	-13.985026071056167	-16.774402224788346	-15.626778420076077	-13.914610399551478
977	-13.911667235330064	-16.77410024233816	-15.60985592569721	-13.852541031293542
978	-13.974054333656454	-16.773735728720858	-15.624212575347613	-13.910492244297458
979	-14.003598855672514	-16.774806479269778	-15.631156744573316	-13.930159663350356
980	-13.979389495463368	-16.774089940771123	-15.62738429328169	-13.918978023323524
981	-13.975952774642296	-16.773318285609033	-15.62563354636331	-13.908341054039951
982	-13.994149453644562	-16.77281779568312	-15.630599038301433	-13.930356224245456
983	-13.859174868550635	-16.77247049508744	-15.596549472673285	-13.79434658320383
984	-13.955448741502266	-16.77238644217536	-15.621023458482991	-13.895216289160725
985	-13.933849461518445	-16.772005131098645	-15.61461258672104	-13.871791094721504
986	-13.950501321049668	-16.771161605556834	-15.618192758501307	-13.890303841543385
987	-14.049999825025955	-16.773519942608434	-15.641801117424576	-13.972028621295502
988	-13.866148788745141	-16.776811391651822	-15.598830329256238	-13.78251806601694
989	-13.924202230037078	-16.77737454397497	-15.618370821413162	-13.85987815280375
990	-13.87645247718727	-16.77730895077089	-15.606623486478718	-13.814317821928967
991	-13.951227920526527	-16.776411270919983	-15.625128135306861	-13.889071940368455
992	-13.964364692964667	-16.77549029771725	-15.627715764240534	-13.901764498744049
993	-14.019190659912043	-16.77559219792987	-15.640975887552976	-13.952365357863902
994	-14.029858446409389	-16.776263068335812	-15.644425753260846	-13.964865314120546
995	-14.009496601138576	-16.775916839452865	-15.639380484326374	-13.948917307506592
996	-13.984560838297561	-16.774951138640102	-15.63214900855576	-13.922387973193377
997	-13.970396074468326	-16.775723078134327	-15.628263179881046	-13.903620749236053
998	-13.944872378677163	-16.775431615967943	-15.622055304759945	-13.881545891183391
999	-13.992103160021673	-16.775537299983245	-15.633765769489607	-13.925617984654336
1000	-14.01394714049458	-16.775490713279446	-15.639509472629625	-13.944594476959852
